,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank,predicted product sells at fraction of locations,predicted product's average rank at locations selling it
12826,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",10,Syrup Paracetamol 125mg/5ml (Emzor),6.0,Panadol Extra,10.0,2,0.54,65
12827,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",11,Lofnac Plus Tablets x10,6.0,Artequick 62.5/375mg Tablets x4,,,0.43,48
12828,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",12,Cream Canesten x20g,4.0,Camosunate 300mg/100mg (7-13years),,,0.4,52
12829,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",13,Feed fine 4mg Tablets x30,4.0,Tab Brustan-N,,,0.4,23
12830,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",14,Calcitone Tabs 100,3.0,Fleming 625mg x14,,,0.38,59
12831,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",15,Klovinal Pessary 500/100mg 1 X 6 Pessary,3.0,Ciprotab 500mg Tablets x10,,,0.39,37
12832,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",16,Co-diovan 80/12.5,2.0,Cream Skineal x15g,,,0.41,56
12833,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",17,CAC 1000 Sandoz Effervescent Tablets,2.0,Erythromicin 500mg tablets,,,0.28,64
12834,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",18,Beehive Balsam Cough Syrup x200ml,2.0,Em-Vit-C 100ml Syrup,,,0.44,34
12835,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",19,Feroglobin 200ml Tonic ,2.0,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
12836,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",20,Gaviscon Suspension 200ml,2.0,Coflin Expectorant x100ml,,,0.45,53
12837,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",21,Reload Tonic,2.0,Broncholyte 4mg/5ml Elixir x100ml,,,0.37,81
12838,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",22,Hydrex Tablet x100,2.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,,0.43,31
12839,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",23,Maalox Plus Suspension,2.0,Panadol (Regular) 500mg 10x10,,,0.42,66
12840,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",24,HB 12 Syrup 200ml,2.0,Neofylin Cough Syrup,,,0.42,47
12841,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",25,Nizoral 15g Cream,2.0,Lonart 20/120mg 60ml Suspension,,,0.41,57
12842,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",26,Co-Diovan 160/25 Tablets x28,2.0,Tab Paracetamol (M&B) 500mg x96,,,0.38,23
12843,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",27,Viagra 100mg Tablets x1,2.0,Astyfer Tonic x200ml,,,0.38,72
12844,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",28,Amoxil (Beecham) 500mg Capsules,1.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
12845,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",29,Yoyo Bitters 200ml,1.0,Ciprotab 500mg Tablets x14,,,0.4,44
12846,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",30,Livolin Forte Capsules x30,1.0,Postinor 2,,,0.41,32
12847,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",31,Supramult Capsules x30,1.0,Syrup Paracetamol 125mg/5ml (Emzor),6.0,10,0.47,40
12848,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",32,Immunace Capsules x30,1.0,De-Deon's Syrup 150ml,,,0.3,78
12849,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",33,PT Strip,1.0,Astyfer Capsules x30,,,0.29,98
12850,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",34,Pectol x50,1.0,Camosunate Adult 300/100mg Tablets x12,,,0.35,72
12851,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",35,Ulsakit Capsule x42,1.0,De-Deon's Syrup 280ml,,,0.36,53
12852,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",36,Flagyl 4% 60ml Suspension,1.0,Cenox Tablets x10,,,0.37,54
12853,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",37,Renerve Plus BT Softgel capsules,1.0,Glucophage 500mg Tablets x30,,,0.32,79
12854,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",38,Emzor Evening Prim Rose Oil 1000Mg (Softgel Cap.) x30,1.0,Funbact A 30g Cream,10.0,1,0.43,34
12855,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",39,Bone flex Capsules x30,1.0,Clartem 20/120mg Tablets x24,,,0.22,40
12856,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",40,Motilium 10mg Tablets x30,1.0,Mycoten V Cream,,,0.29,94
12857,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",41,Aprovasc 300/10mg Tablets x28,1.0,Fleming 1000mg x14,,,0.33,78
12858,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",42,Keppra 500mg Tablets x60,1.0,Tab Glucophage 1000mg,,,0.25,89
12859,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",43,,,Cap Zithromax 250mg x6,,,0.21,98
12860,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",44,,,Cataflam Tablets 50mg x100,,,0.3,120
12861,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",45,,,Astymin Capsules x20,,,0.28,92
12862,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",46,,,Lofnac Gel 30g,,,0.31,85
12863,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",47,,,Menthodex Syrup,,,0.37,63
12864,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",48,,,Biocoten Cream,,,0.25,83
12865,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",49,,,NGC Cough Syrup (Adult) x100ml,,,0.4,61
12866,"""98d3025d-9e5e-44c0-8139-2af8a0bb7770""",50,,,Amatem 20/120mg x24 Softgels,,,0.26,55
12867,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",1,5% Dextrose saline 500ml x1,8.0,Bonababe Syrup,,,0.55,35
12868,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",2,Super Apeti 2 x 10 Tablets,8.0,Panda Paracetamol 15ml Drops,,,0.52,61
12869,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",3,Daravit Capsules x30,5.0,Panadol Extra,,,0.54,65
12870,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",4,P-Alaxin 80/640mg 80ml Suspension,5.0,Emzolyn Cough Syrup Child,,,0.41,64
12871,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",5,Lofnac Gel 30g,5.0,Emzolyn Cough Syrup Adult,,,0.49,48
12872,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",6,P-alaxin TS 120/960mg Tablets x3,5.0,Gestid 200ml Suspension,,,0.53,39
12873,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",7,Lofnac Plus Tablets x10,4.0,Amatem 80/480 Softgel x6,,,0.54,16
12874,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",8,Arenax Plus 20/120 x6 Tablets,4.0,Danacid Tablets x96,,,0.24,69
12875,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",9,Exiplon Children Cough Syrup ,4.0,Brustan-N 100mg/5ml Suspension x100ml,3.0,10,0.53,28
12876,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",10,Brustan-N 100mg/5ml Suspension x100ml,3.0,P-Alaxin 40/320mg Tablets x9,1.0,36,0.42,62
12877,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",11,Woodward's Gripe Water (Big Size) 150ml,3.0,Lofnac Tablets x10,,,0.35,41
12878,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",12,Gripe Water S/S,3.0,Coartem 80/480mg Tablets x6,,,0.5,39
12879,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",13,Yeast Tablets x100,3.0,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
12880,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",14,Calcimax Tablets x30,3.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
12881,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",15,Codolin 100ml Cough Syrup,3.0,Tab Brustan-N,,,0.4,23
12882,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",16,Calcimax 100ml Suspension,3.0,Ibucap Forte Capsule x10,,,0.23,57
12883,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",17,Afrabvite 15ml Drop,3.0,Gestid Tablets x20,,,0.41,60
12884,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",18,Cofex 100ml Cough Syrup,3.0,Coflin Expectorant x100ml,,,0.45,53
12885,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",19,Ciprofloxacin Infusion x1,3.0,Tuxil D Children Cough Syrup,,,0.23,88
12886,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",20,AKO - PAS 1 X 10 Tablets ,3.0,Loratadine (Afrab) Syrup 60ml,,,0.35,74
12887,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",21,Multivitamin Capsules x 30 (Aramult),3.0,Panadol (Regular) 500mg 10x10,,,0.42,66
12888,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",22,Tab Augmentin 625mg,2.0,Nospamin Drops,1.0,41,0.32,82
12889,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",23,Felxicam 20mg Capsules x100,2.0,Tab Boska x20,,,0.33,53
12890,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",24,EmVite Multivitamin Syrup x100ml,2.0,Neoskin Triple Action Cream 30g,,,0.34,70
12891,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",25,Dexorange 200ml Syrup,2.0,Lonart DS 80/480mg Tablets x6,,,0.51,27
12892,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",26,Amlong 5mg Tablets x30,2.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
12893,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",27,Tumol 500 10 x 10 Caplets,2.0,Em-Vit-C 100ml Syrup,,,0.44,34
12894,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",28,Orheptal Tonic 100ml,2.0,Solotone Tab x30,,,0.3,103
12895,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",29,Orheptal Tonic 300ml,2.0,Funbact A 30g Cream,,,0.43,34
12896,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",30,Ranferon-12 100ml Syrup,2.0,Swidar 500/25mg x3,,,0.4,42
12897,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",31,Calamine Lotion De-Shalom,2.0,Tuxil-N Syrup Child 100ml,,,0.23,73
12898,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",32,MIM Capsules x30,2.0,Alabukun (Powder)  - 1x10 Pack,,,0.31,100
12899,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",33,Jawaron Capsules 10 x 10,2.0,Calcimax Tablets x30,3.0,14,0.19,82
12900,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",34,Hydrogen Peroxide 100ml ,2.0,Cypri Gold Capsule x30,,,0.19,131
12901,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",35,Ciprotab 500mg Tablets x10,1.0,Babyrex Baby Mixture x60ml,,,0.41,52
12902,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",36,P-Alaxin 40/320mg Tablets x9,1.0,Ors G Oral,,,0.36,46
12903,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",37,Camosunate Children 150mg/50mg Tablets (1-6years) x6,1.0,Kiss Condoms,,,0.33,115
12904,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",38,NGC Cough Syrup (Child) x100ml,1.0,Epiderm Cream 30g,,,0.21,99
12905,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",39,Coflin Cough Linctus x100ml,1.0,Cream Skineal x15g,,,0.41,56
12906,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",40,Mycoten V Cream,1.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,1.0,37,0.43,31
12907,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",41,Nospamin Drops,1.0,Tribotan Child,,,0.37,83
12908,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",42,Clofenac 100mg Tablets x100,1.0,Pyrantrin 15ml Suspension,,,0.27,76
12909,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",43,Reichamox 500mg Capsules,1.0,Syr Astymin x200ml,,,0.36,63
12910,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",44,Mycoten 20g Cream,1.0,ABF-3 Cream 20g,,,0.33,70
12911,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",45,Acneaway Cream 20g,1.0,Astyfer Tonic x200ml,,,0.38,72
12912,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",46,Man G Sildenafil 100mg Tablets x4,1.0,Tribotan Adult,,,0.21,103
12913,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",47,Famagyl 200mg Tablets x100,1.0,Neofylin Cough Syrup,,,0.42,47
12914,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",48,Ranferon-12 200ml Syrup,1.0,Artequick 62.5/375mg Tablets x4,,,0.43,48
12915,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",49,Bromex Plus 100ml Cough Syrup ,1.0,Loxagyl 200mg Tablets x100,,,0.3,98
12916,"""98faf159-01a4-42c3-9bd6-669e9a505bde""",50,Piscof Syrup,1.0,NGC Cough Syrup (Child) x100ml,1.0,38,0.34,72
12917,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",1,Em-Vit-C 100ml Syrup,34.0,Amatem 80/480 Softgel x6,,,0.54,16
12918,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",2,Cream Skineal x15g,21.0,Bonababe Syrup,,,0.55,35
12919,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",3,Brustan-N 100mg/5ml Suspension x100ml,19.0,Tab Brustan-N,17.0,4,0.4,23
12920,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",4,Tab Brustan-N,17.0,Panadol Extra,,,0.54,65
12921,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",5,Postinor 2,14.0,Gestid 200ml Suspension,3.0,32,0.53,39
12922,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",6,Methylated Spirit (Moko) x200ml,12.0,Postinor 2,14.0,5,0.41,32
12923,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",7,Cefuroxime 125mg/5ml (Fidson) 70ml Suspension,11.0,Brustan-N 100mg/5ml Suspension x100ml,19.0,3,0.53,28
12924,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",8,Tribotan Child,8.0,Em-Vit-C 100ml Syrup,34.0,1,0.44,34
12925,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",9,Neofylin Cough Syrup,8.0,Lofnac Tablets x10,,,0.35,41
12926,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",10,Tutolin Expectorant x100ml,8.0,Coartem 80/480mg Tablets x6,,,0.5,39
12927,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",11,Amatem  20/120mg x12 Softgels,8.0,Emzolyn Cough Syrup Adult,,,0.49,48
12928,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",12,Astyfer Tonic x200ml,7.0,Babyrex Baby Mixture x60ml,4.0,27,0.41,52
12929,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",13,Vasoprin 75mg Tablets x100,7.0,Aboniki Balm,,,0.41,23
12930,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",14,Tab Vega 100,7.0,Coflin Expectorant x100ml,5.0,22,0.45,53
12931,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",15,Arenax Plus 20/120 x6 Tablets,7.0,Lonart DS 80/480mg Tablets x6,2.0,41,0.51,27
12932,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",16,Artequick 62.5/375mg Tablets x4,6.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,,0.43,31
12933,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",17,Syr Astymin x200ml,6.0,Tab Boska x20,,,0.33,53
12934,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",18,Zentel 200mg Tablets x2,6.0,Funbact A 30g Cream,,,0.43,34
12935,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",19,Trimac Forte 960mg Tablets x10,6.0,Neofylin Cough Syrup,8.0,9,0.42,47
12936,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",20,Trimac 240mg/ml Suspension x50ml,6.0,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
12937,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",21,Abidec Multivitamin Drops,5.0,Panda Paracetamol 15ml Drops,,,0.52,61
12938,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",22,Coflin Expectorant x100ml,5.0,Ibucap Forte Capsule x10,,,0.23,57
12939,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",23,Camosunate 300mg/100mg (7-13years),4.0,Syr Astymin x200ml,6.0,17,0.36,63
12940,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",24,Strepsils (Original) x24,4.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
12941,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",25,Lonart 20/120mg Tablets x24,4.0,Broncholyte 4mg/5ml Elixir x100ml,1.0,63,0.37,81
12942,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",26,Gascol Suspension x150ml,4.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
12943,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",27,Babyrex Baby Mixture x60ml,4.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
12944,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",28,Tutolin Children Cough Syrup x100ml,4.0,Tab Loxagyl 400mg,,,0.31,77
12945,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",29,Tuxil D Children Cough Syrup,4.0,Cenox Tablets x10,,,0.37,54
12946,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",30,Ferrotogen Tonic 200ml,4.0,Lonart 20/120mg Tablets x24,4.0,25,0.3,56
12947,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",31,Ciprotab 500mg Tablets x10,3.0,Gestid Tablets x20,,,0.41,60
12948,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",32,Gestid 200ml Suspension,3.0,Danacid Tablets x96,,,0.24,69
12949,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",33,Fleming 625mg x14,3.0,Fleming 625mg x14,3.0,33,0.38,59
12950,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",34,De-Deon's Syrup 280ml,3.0,Artequick 62.5/375mg Tablets x4,6.0,16,0.43,48
12951,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",35,Vitamin C Drops,3.0,Postpill 150mcg Tablet,,,0.4,41
12952,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",36,Oceanic Cod Liver Oil 1000mg Capsules x30,3.0,Pyrantrin Tablet x6,,,0.43,38
12953,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",37,Flucor Day Capsules,3.0,Bunto blood Tonic x300ml,,,0.28,74
12954,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",38,Throtal 125mg/5ml Suspension 100ml,3.0,Alabukun (Powder)  - 1x10 Pack,,,0.31,100
12955,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",39,Calgovite Vitamin C (High Strenght ) 1000mg 1 X 20 Effervescent Tablets,3.0,Ciprotab 500mg Tablets x10,3.0,31,0.39,37
12956,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",40,Tuxil D Adult 100ml Cough Syrup,3.0,Astyfer Tonic x200ml,7.0,12,0.38,72
12957,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",41,Lonart DS 80/480mg Tablets x6,2.0,Emzolyn Cough Syrup Child,,,0.41,64
12958,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",42,Ciprotab 500mg Tablets x14,2.0,Neoskin Triple Action Cream 30g,,,0.34,70
12959,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",43,Beehive Balsam Cough Syrup x200ml,2.0,Ciprotab 500mg Tablets x14,2.0,42,0.4,44
12960,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",44,Whitfield's Ointment 20g,2.0,Cream Skineal x15g,21.0,2,0.41,56
12961,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",45,Pectol x50,2.0,Arenax Plus Forte 80/480mg Tablets x6,,,0.32,60
12962,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",46,Keep-On/Wate-On Emulsion 450ml,2.0,Tutolin Expectorant x100ml,8.0,10,0.35,74
12963,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",47,Coartem 20/120mg Tablets x24 Green,2.0,Lofnac Plus Tablets x10,,,0.29,62
12964,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",48,Lisinopril 10mg (Pocco) Tablets  x28,2.0,Swidar 500/25mg x3,,,0.4,42
12965,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",49,Pocco Amlodipine 10mg Tablets x28,2.0,Clofenac 50mg Tablets x100,,,0.29,129
12966,"""9924ad76-c9a2-4487-a3e1-85e4b57ef53c""",50,Flucamed 50mg Capsules x3,2.0,Fleming 1000mg x14,,,0.33,78
12967,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",1,Tab Sudrex 500mg/30mg,24.0,Tab Sudrex 500mg/30mg,24.0,1,0.27,35
12968,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",2,Supergesic Tablet x10,20.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,15.0,5,0.11,29
12969,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",3,Zoxine DS 80/480mg Tablets x6,18.0,Bonababe Syrup,5.0,29,0.55,35
12970,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",4,Gold Circle (Old) x1,17.0,Lofnac Tablets x10,7.0,20,0.35,41
12971,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",5,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,15.0,Contact Cold Capsule,,,0.14,74
12972,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",6,Codolin 100ml Cough Syrup,11.0,Panda Paracetamol 15ml Drops,1.0,141,0.52,61
12973,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",7,Curefenac 100mg,10.0,Moko Calamine 100ml Lotion,,,0.16,75
12974,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",8,Durex Feels,10.0,Really Xtra Tablets x10,5.0,35,0.17,47
12975,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",9,Barbimox 125mg/5ml Suspension x100ml,10.0,Postpill 150mcg Tablet,,,0.4,41
12976,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",10,Tab Brustan-N,9.0,Krishat Cimetidine 400mg Tablets x20,3.0,55,0.09,38
12977,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",11,Cefirat Cefixime 400mg Tablets x10,8.0,Ibucap Cold & Flu Tablets x4,2.0,85,0.09,29
12978,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",12,Ibu Age (Ibuprofen) 400mg Tablets x10,8.0,Shal'Artem Suspension 60ml,2.0,76,0.07,73
12979,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",13,Gestid 200ml Suspension,8.0,Gestid Tablets x20,4.0,47,0.41,60
12980,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",14,Amatem 80/480 Softgel x6,8.0,Coartem 80/480mg Tablets x6,3.0,50,0.5,39
12981,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",15,Bond Paracetamol 500mg Tablets x96,8.0,Curefenac 100mg,10.0,7,0.19,42
12982,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",16,Alberol (Albendazole) Tablet 400mg x1,7.0,Danacid Tablets x96,3.0,63,0.24,69
12983,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",17,Pinnazole Omeprazole 20mg Capsules x14,7.0,Brustan-N 100mg/5ml Suspension x100ml,2.0,96,0.53,28
12984,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",18,Honnihil 20mg Tablets x4,7.0,Rulox 200ml Suspension,1.0,169,0.13,144
12985,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",19,Loratadine (Afrab) Syrup 60ml,7.0,Neoskin Triple Action Cream 30g,3.0,70,0.34,70
12986,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",20,Lofnac Tablets x10,7.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
12987,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",21,Cenox Tablets x10,7.0,Infusion Giving set,3.0,67,0.14,47
12988,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",22,Citramin Syrup 100ml,6.0,Alberol (Albendazole) Tablet 400mg x1,7.0,16,0.09,33
12989,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",23,Cod Liver Oil 1000mg Soft Gel Capsule 30,6.0,Amoxicillin (Unbranded) 500mg Capsules x100,,,0.29,85
12990,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",24,Gaviscon Double Action Syrup 150ml,6.0,Supergesic Tablet x10,20.0,2,0.07,30
12991,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",25,Metrozole (Metronidazole) Susp 60ml,5.0,Mist Potassium Citrate 200ml Bottle,3.0,54,0.08,101
12992,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",26,Tinizol 500mg x4,5.0,Asad Suspension 100ml 1x1 Bottle,,,0.12,23
12993,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",27,Rabeprazole (Visprid) Capsule 20mg x10,5.0,Emzolyn Cough Syrup Child,3.0,66,0.41,64
12994,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",28,Tuxil-N Syrup Child 100ml,5.0,Bond Paracetamol 500mg Tablets x96,8.0,15,0.28,53
12995,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",29,Bonababe Syrup,5.0,Maladar 25/500mg Tablets x3,2.0,121,0.08,57
12996,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",30,Emzolyn Cough Syrup Adult,5.0,Cold Free Tablet x8,1.0,132,0.07,49
12997,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",31,Cyplox 500mg (Ciprofloxacin) x 10Tablets,5.0,Artemether/Lumefantrine 80/480mg Tablet x6,,,0.08,22
12998,"""9aafb1af-d4f1-4ab6-b95f-d9bed6984598""",32,Eden Lisinopril 10mg Tablets x28,5.0,Multivitamin with Ginseng Capsulesx30,3.0,58,0.07,69
